Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input,Input Length,Average Input Length
29388,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,Buffers give off very little change to a solution and make it stabilized and easier to determine the pH.,19,16.517241379310345
65263,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,"No. It will contain a Buffering Capacity, meaning it can only reverse the affect to a certain extent.",18,16.517241379310345
10362,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,"No, buffers have a capacity that can only deal with a limited quality of an acid or base.",18,16.517241379310345
14463,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,Buffers are solutions that resist changes in pH by acting as either an acid or a base.,17,16.517241379310345
72815,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,eventually the buffers capacity is exausted and pH will change if more acid or base is added.,17,16.517241379310345
18677,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,Buffers will guarantee that the PH will remain in a narrow range because buffer moderate ph level.,17,16.517241379310345
7080,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,"No, eventually the buffer will wear out and change as more acid or base is added",16,16.517241379310345
37493,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,"No, they only can deal with a limited quantity of acid or base.",13,16.517241379310345
33794,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,pH will change if more acid or base is added to it.,12,16.517241379310345
85705,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,No exhibit very little change but it helps maintain an appropriate pH,12,16.517241379310345
7422,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,they only can deal with a limited quantity of acid or base.,12,16.517241379310345
63590,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,No . Any buffered solution will eventually meet a buffering capacity,11,16.517241379310345
12985,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,"yes, until too much acid or base is added.",9,16.517241379310345
55797,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,"No, they can only limit an acid or base",9,16.517241379310345
45626,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,A buffered solution cannot absorb an unlimited amount,8,16.517241379310345
27925,_u810_BioChemistry,_m2_equilib_pH,Are buffers an unlimited guarantee that the pH of a solution will remain in a narrow range?,"No, they only can deal with a limited quantity of acid or base. If acid or base is continuously added to a buffered solution, eventually the buffering capacity will be used up. The buffer will not be able to absorb or donate any more hydrogen ions, and the solution’s pH will start to change quickly if even more acid or base is added.",biochem_ph_why_buffers_submit_DIGT,q1_a1 UpdateShortAnswer,"Yes, because they can resist change in PH.",8,16.517241379310345
