Row,Unit,Module,Question,Explanation,Problem Name,Step Name,Input
23495,_u830_metabolism,_m3_pathways_and_regulation,What is the active site of an enzyme?,It is the site in the enzyme to which substrate binds.,_m3_enzm_substrate_product_SC,_m3_enzm_substrate_product_SC-DIGTq2_A UpdateShortAnswer,amino acids
47785,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,"Mitosis begins when DNA condenses into chromosomes visible under a light microscope. This packaging of the chromosomes into condensed bundles makes them easier to sort, but it inhibits protein synthesis. Therefore, it is essential that the cell has produced all necessary proteins prior to the start of this process."
74213,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,"During prophase DNA is preparing to separate so it is condensed into chromosomes, then the chromosomes are condensed into bundles to make sorting easier. The Nuclear envelope starts to dissolve allowing other cellular components act upon the chromosomes."
15564,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,"During prophase, chromatin condenses into chromosomes, and the nuclear envelope (the membrane surrounding the nucleus) breaks down. In animal cells, the centrioles near the nucleus begin to separate and move to opposite poles of the cell."
50382,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,"Prophase it the first phase and three things appear during this time: 1. condensed chromosomes, 2. centromeres migrate to poles, 3. The spindle-tubulin fibers form microtubules from the centromeres and will connect with the kinetoch0re."
74833,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,"In early prophase, the cell starts to break down some structures and build others up, setting the stage for division of the chromosomes The spindle grows between the centrosomes as they move apart."
64775,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,"certain things are built, while others are disintegrated in preparation for cell division to take place. The nucleoli and nuclear envelope are disintegrating while mitotic spindle is being built"
66416,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,DNA is condensed and seen. The nucleoli is disintegrated and the nuclear envelope begins to do the same. The spindle is beginning to build to sort the chromosomes.
59874,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,the cell is preparing for metaphase. the kintor microtubules attach at the centromere to move the chromosomes to its proper location
17569,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,The duplicated genetic materials that's in the nucleus of a parent cell is separated into two identical daughter cells.
8339,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,"During prophase the cell disintegrates the nucleus, condenses chromatids into chromosomes, separates the centrosomes, and forms the miotic spindle"
64353,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,The nucleus disappears and the chromosomes are released. The kinetochores at the contromere attach to the microtubles
30429,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,During prophase of cell division the DNA is condensed and the nuclear membrane begins to breakdown.
3542,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,"It packagesthe chromosomes into condensed bundles makes them easier to sort, but it inhibits protein synthesis"
8054,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,The nuclei disappear and the nuclear envelope is dismantled. Microtubules are reassembled into the mitotic spindle.
14051,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,the cell is being duplicated and carried in the nucleus of a parent cell.
23720,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,"During prophase, the condensation of the chromatin and the disappearance of the nucleolus occurs."
19764,_u820_the_cell,_m3_cell_replication,Explain what happens to the cell during the prophase of cell division.,The DNA condenses and the nuclear membrane begins to breakdown.,inline_m1_prophase_LBD,q1_A UpdateShortAnswer,During prophase of cell division the cell is being prepare for further development.
